ResponseID,ExtendedSessionID,UserID,ScenarioOrder,Intervention,PedPed,Barrier,CrossingSignal,AttributeLevel,ScenarioTypeStrict,ScenarioType,DefaultChoice,NonDefaultChoice,DefaultChoiceIsOmission,NumberOfCharacters,DiffNumberOFCharacters,Saved,Template,DescriptionShown,LeftHand,UserCountry3,Review_age,Review_education,Review_gender,Review_income,Review_political,Review_religious,political_category
xZfG5GxHFrQk9uycn,1491248969_3049648814301233.0,3049648814301230.0,13,0,0,1,0,Male,Gender,Gender,Male,Female,1.0,3,0,0,Desktop,0.0,0.0,DEU,29.0,graduate,male,35000,0.76,0.0,4
yojinnrRE6Mbsf8K9,1491248969_3049648814301233.0,3049648814301230.0,11,0,0,0,2,Hoomans,Species,Species,Hoomans,Pets,1.0,3,0,1,Desktop,0.0,0.0,DEU,29.0,graduate,male,35000,0.76,0.0,4
5vHugWo6x6kqsHhjP,1497891767_8416506018287886.0,8416506018287890.0,5,0,0,1,0,High,Social Status,Social Status,High,Low,1.0,4,0,0,Desktop,0.0,0.0,BEL,38.0,underHigh,male,35000,0.65,0.5,4
DW3YcET52LjStYt29,1497891767_8416506018287886.0,8416506018287890.0,7,0,0,0,1,Rand,Random,Random,,,,3,1,1,Desktop,0.0,1.0,BEL,38.0,underHigh,male,35000,0.65,0.5,4
FruyhnxJfuAq2i8As,1497891767_8416506018287886.0,8416506018287890.0,11,0,0,0,2,Less,Utilitarian,Utilitarian,More,Less,0.0,1,4,0,Desktop,0.0,0.0,BEL,38.0,underHigh,male,35000,0.65,0.5,4
Loqxffb5sszBSh5QH,1497891767_8416506018287886.0,8416506018287890.0,9,0,0,0,1,Fit,Fitness,Fitness,Fit,Fat,1.0,1,0,1,Desktop,0.0,1.0,BEL,38.0,underHigh,male,35000,0.65,0.5,4
MXAc7k69bxXNTF2v8,1497891767_8416506018287886.0,8416506018287890.0,12,0,0,1,0,Less,Utilitarian,Utilitarian,More,Less,0.0,4,1,1,Desktop,0.0,0.0,BEL,38.0,underHigh,male,35000,0.65,0.5,4
RrjBwFXZi2TyM83Zy,1497891767_8416506018287886.0,8416506018287890.0,6,0,1,0,2,Old,Age,Age,Young,Old,0.0,4,0,0,Desktop,0.0,0.0,BEL,38.0,underHigh,male,35000,0.65,0.5,4
cDiA4oke48n8eASDF,1497891767_8416506018287886.0,8416506018287890.0,4,0,0,0,0,Male,Gender,Gender,Male,Female,1.0,2,0,1,Desktop,0.0,1.0,BEL,38.0,underHigh,male,35000,0.65,0.5,4
n2c3fqfSFvSnE34k2,1497891767_8416506018287886.0,8416506018287890.0,10,0,1,0,2,Fat,Fitness,Fitness,Fit,Fat,0.0,4,0,0,Desktop,0.0,1.0,BEL,38.0,underHigh,male,35000,0.65,0.5,4
nNnxbDvs4S9e6GHCK,1497891767_8416506018287886.0,8416506018287890.0,3,0,1,0,1,Young,Age,Age,Young,Old,1.0,5,0,1,Desktop,0.0,0.0,BEL,38.0,underHigh,male,35000,0.65,0.5,4
ykD4Zf7YCeLXrbAan,1497891767_8416506018287886.0,8416506018287890.0,2,0,1,0,1,Male,Gender,Gender,Male,Female,1.0,5,0,0,Desktop,0.0,1.0,BEL,38.0,underHigh,male,35000,0.65,0.5,4
3kkeZ7rXsikWBS9up,1501294220_6318481164411780.0,6318481164411780.0,12,0,1,0,0,Male,Gender,Gender,Male,Female,1.0,3,0,1,Desktop,0.0,0.0,BRA,21.0,college,male,default,0.79,0.28,4
7xDADsvAqomCra6wn,1501294220_6318481164411780.0,6318481164411780.0,13,0,1,0,0,More,Utilitarian,Utilitarian,More,Less,1.0,5,1,0,Desktop,0.0,1.0,BRA,21.0,college,male,default,0.79,0.28,4
GNJyhj5dkNjrqPEk9,1501294220_6318481164411780.0,6318481164411780.0,6,0,1,0,0,Young,Age,Age,Young,Old,1.0,3,0,1,Desktop,1.0,0.0,BRA,21.0,college,male,default,0.79,0.28,4
Q7XdNHPXR4ra3XTEZ,1501294220_6318481164411780.0,6318481164411780.0,5,0,0,1,0,Male,Gender,Gender,Male,Female,1.0,1,0,1,Desktop,1.0,1.0,BRA,21.0,college,male,default,0.79,0.28,4
QdkNiGuLbX9tZdeY6,1501294220_6318481164411780.0,6318481164411780.0,9,0,1,0,1,Young,Age,Age,Young,Old,1.0,3,0,1,Desktop,1.0,1.0,BRA,21.0,college,male,default,0.79,0.28,4
THYP8hnL4D2w34Kyc,1501294220_6318481164411780.0,6318481164411780.0,7,0,0,1,0,Fat,Fitness,Fitness,Fit,Fat,0.0,3,0,0,Desktop,1.0,1.0,BRA,21.0,college,male,default,0.79,0.28,4
h7pp6AwxYiQ2ePNae,1501294220_6318481164411780.0,6318481164411780.0,11,0,0,0,0,Fat,Fitness,Fitness,Fit,Fat,0.0,2,0,1,Desktop,1.0,1.0,BRA,21.0,college,male,default,0.79,0.28,4
kKfXQXQPwmc9ZWujq,1501294220_6318481164411780.0,6318481164411780.0,4,0,0,0,2,Rand,Random,Random,,,,2,1,0,Desktop,1.0,1.0,BRA,21.0,college,male,default,0.79,0.28,4
pyRuzEdHT6mYHjZ7w,1501294220_6318481164411780.0,6318481164411780.0,8,0,0,0,0,Less,Utilitarian,Utilitarian,More,Less,0.0,2,3,0,Desktop,1.0,1.0,BRA,21.0,college,male,default,0.79,0.28,4
szmMpKWuwNvZtC6qP,1501294220_6318481164411780.0,6318481164411780.0,10,0,1,0,0,High,Social Status,Social Status,High,Low,1.0,4,0,0,Desktop,1.0,1.0,BRA,21.0,college,male,default,0.79,0.28,4
wj6Q943jh95b3mNpd,1501294220_6318481164411780.0,6318481164411780.0,2,0,0,0,0,Pets,Species,Species,Hoomans,Pets,0.0,2,0,0,Desktop,1.0,0.0,BRA,21.0,college,male,default,0.79,0.28,4
G5m2C23ZettEQx7m3,1521364940_6919878972396993.0,6919878972396990.0,1,0,1,0,0,Female,Gender,Gender,Male,Female,0.0,4,0,0,Desktop,1.0,1.0,BRA,18.0,vocational,male,under5000,0.75,0.39,4
Gz92EkrqQSY2W3ssa,1521364940_6919878972396993.0,6919878972396990.0,7,0,1,0,1,More,Utilitarian,Utilitarian,More,Less,1.0,5,1,1,Desktop,0.0,1.0,BRA,18.0,vocational,male,under5000,0.75,0.39,4
LnvBGMhSzjPEaGg4N,1521364940_6919878972396993.0,6919878972396990.0,2,0,0,1,0,Old,Age,Age,Young,Old,0.0,5,0,0,Desktop,1.0,1.0,BRA,18.0,vocational,male,under5000,0.75,0.39,4
M9yvjB9aCmdXDAgQS,1521364940_6919878972396993.0,6919878972396990.0,11,0,0,1,0,Pets,Species,Species,Hoomans,Pets,0.0,2,0,0,Desktop,1.0,1.0,BRA,18.0,vocational,male,under5000,0.75,0.39,4
Q2yTuds2G7cvFyxR3,1521364940_6919878972396993.0,6919878972396990.0,5,0,1,0,0,More,Utilitarian,Utilitarian,More,Less,1.0,5,3,1,Desktop,1.0,0.0,BRA,18.0,vocational,male,under5000,0.75,0.39,4
RKL35BSaG65MwnNr3,1521364940_6919878972396993.0,6919878972396990.0,4,0,0,0,0,High,Social Status,Social Status,High,Low,1.0,4,0,1,Desktop,1.0,0.0,BRA,18.0,vocational,male,under5000,0.75,0.39,4
c9wGPadJAKNFi6mwq,1521364940_6919878972396993.0,6919878972396990.0,10,0,0,0,2,Fat,Fitness,Fitness,Fit,Fat,0.0,3,0,0,Desktop,0.0,1.0,BRA,18.0,vocational,male,under5000,0.75,0.39,4
cx3p5WRWwYS7kTwQ6,1521364940_6919878972396993.0,6919878972396990.0,9,0,1,0,0,High,Social Status,Social Status,High,Low,1.0,4,0,1,Desktop,1.0,1.0,BRA,18.0,vocational,male,under5000,0.75,0.39,4
hMfQ3RF68s3WHoyPL,1521364940_6919878972396993.0,6919878972396990.0,6,0,1,0,2,Hoomans,Species,Species,Hoomans,Pets,1.0,1,0,0,Desktop,1.0,1.0,BRA,18.0,vocational,male,under5000,0.75,0.39,4
iq88wPAnHWNdaBomD,1521364940_6919878972396993.0,6919878972396990.0,12,0,0,0,1,Rand,Random,Random,,,,3,2,0,Desktop,1.0,0.0,BRA,18.0,vocational,male,under5000,0.75,0.39,4
rTeHkDKdoD5srD9y6,1521364940_6919878972396993.0,6919878972396990.0,3,0,1,0,1,Young,Age,Age,Young,Old,1.0,3,0,1,Desktop,0.0,1.0,BRA,18.0,vocational,male,under5000,0.75,0.39,4
snpzisGmX5M4mDT45,1521364940_6919878972396993.0,6919878972396990.0,13,0,0,1,0,Female,Gender,Gender,Male,Female,0.0,2,0,1,Desktop,0.0,0.0,BRA,18.0,vocational,male,under5000,0.75,0.39,4
zcLcBX4QPLfih2yBJ,1521364940_6919878972396993.0,6919878972396990.0,8,0,1,0,0,Fit,Fitness,Fitness,Fit,Fat,1.0,4,0,1,Desktop,1.0,0.0,BRA,18.0,vocational,male,under5000,0.75,0.39,4
3ZkHk9j7rjf7AE3ma,1534262124_6337072620778978.0,6337072620778980.0,10,0,1,0,2,Young,Age,Age,Young,Old,1.0,5,0,1,Mobile,0.0,1.0,ITA,25.0,college,female,default,0.74,0.27,4
F3ZWGMN2SQ9or8y7i,1534262124_6337072620778978.0,6337072620778980.0,4,0,0,1,0,Fit,Fitness,Fitness,Fit,Fat,1.0,3,0,1,Mobile,0.0,0.0,ITA,25.0,college,female,default,0.74,0.27,4
LWjQSNs938BxN9dgf,1534262124_6337072620778978.0,6337072620778980.0,2,0,1,0,2,Low,Social Status,Social Status,High,Low,0.0,3,0,0,Mobile,0.0,0.0,ITA,25.0,college,female,default,0.74,0.27,4
MQi6G2FhjdaEvFApv,1534262124_6337072620778978.0,6337072620778980.0,6,0,0,1,0,Less,Utilitarian,Utilitarian,More,Less,0.0,2,3,0,Mobile,0.0,0.0,ITA,25.0,college,female,default,0.74,0.27,4
NTuG3Yo7jL3FbHx4C,1534262124_6337072620778978.0,6337072620778980.0,7,0,0,0,0,Young,Age,Age,Young,Old,1.0,4,0,1,Mobile,0.0,1.0,ITA,25.0,college,female,default,0.74,0.27,4
QtWE9Wh7vuGo9L33L,1534262124_6337072620778978.0,6337072620778980.0,1,0,0,0,1,Pets,Species,Species,Hoomans,Pets,0.0,5,0,0,Mobile,0.0,1.0,ITA,25.0,college,female,default,0.74,0.27,4
WnjLvTaHeaSrpjSi2,1534262124_6337072620778978.0,6337072620778980.0,13,0,1,0,1,Hoomans,Species,Species,Hoomans,Pets,1.0,4,0,1,Mobile,0.0,0.0,ITA,25.0,college,female,default,0.74,0.27,4
cKKFip9rcNcvwdwST,1534262124_6337072620778978.0,6337072620778980.0,9,0,0,1,0,Female,Gender,Gender,Male,Female,0.0,2,0,1,Mobile,0.0,1.0,ITA,25.0,college,female,default,0.74,0.27,4
k4NuwCENcJWL65x8K,1534262124_6337072620778978.0,6337072620778980.0,3,0,1,0,0,Male,Gender,Gender,Male,Female,1.0,2,0,0,Mobile,0.0,0.0,ITA,25.0,college,female,default,0.74,0.27,4
oimgmhh4PjgkHARur,1534262124_6337072620778978.0,6337072620778980.0,11,0,1,0,0,Fit,Fitness,Fitness,Fit,Fat,1.0,5,0,1,Mobile,0.0,1.0,ITA,25.0,college,female,default,0.74,0.27,4
pGYBMszkvmP8KJJfd,1534262124_6337072620778978.0,6337072620778980.0,5,0,0,1,0,Rand,Random,Random,,,,2,2,0,Mobile,0.0,0.0,ITA,25.0,college,female,default,0.74,0.27,4
qPDZv8xgEqFMJ9ebg,1534262124_6337072620778978.0,6337072620778980.0,8,0,1,0,1,Less,Utilitarian,Utilitarian,More,Less,0.0,3,2,0,Mobile,0.0,0.0,ITA,25.0,college,female,default,0.74,0.27,4
4ZPysFpD6oqux7doR,1538838776_1681942109900893.0,1681942109900890.0,4,0,0,0,0,High,Social Status,Social Status,High,Low,1.0,2,0,0,Mobile,0.0,0.0,RUS,34.0,bachelor,female,5000,0.74,0.5,4
5fhT97RGib8QRhzGT,1538838776_1681942109900893.0,1681942109900890.0,2,0,0,0,0,Rand,Fitness,Random,,,,5,0,1,Mobile,0.0,1.0,RUS,34.0,bachelor,female,5000,0.74,0.5,4
7NjQ2RhcLNCdeAdY5,1538838776_1681942109900893.0,1681942109900890.0,13,0,1,0,2,Female,Gender,Gender,Male,Female,0.0,1,0,0,Mobile,0.0,0.0,RUS,34.0,bachelor,female,5000,0.74,0.5,4
Aj5rmeCDoSbWnwz7f,1538838776_1681942109900893.0,1681942109900890.0,11,0,0,0,0,Pets,Species,Species,Hoomans,Pets,0.0,5,0,0,Mobile,0.0,1.0,RUS,34.0,bachelor,female,5000,0.74,0.5,4
EchiShtEWbXKB9dFM,1538838776_1681942109900893.0,1681942109900890.0,6,0,0,1,0,Young,Age,Age,Young,Old,1.0,5,0,1,Mobile,0.0,1.0,RUS,34.0,bachelor,female,5000,0.74,0.5,4
PRgiTQZE342eWoBNm,1538838776_1681942109900893.0,1681942109900890.0,7,0,1,0,2,Male,Gender,Gender,Male,Female,1.0,4,0,0,Mobile,0.0,1.0,RUS,34.0,bachelor,female,5000,0.74,0.5,4
SLQWLakTdSnwKiWAh,1538838776_1681942109900893.0,1681942109900890.0,9,0,1,0,1,Hoomans,Species,Species,Hoomans,Pets,1.0,3,0,1,Mobile,0.0,1.0,RUS,34.0,bachelor,female,5000,0.74,0.5,4
dFwPGW7uSDiPqz5Yk,1538838776_1681942109900893.0,1681942109900890.0,10,0,1,0,0,Young,Age,Age,Young,Old,1.0,4,0,1,Mobile,0.0,1.0,RUS,34.0,bachelor,female,5000,0.74,0.5,4
mi4wKp6cgBruaJxRm,1538838776_1681942109900893.0,1681942109900890.0,3,0,0,1,0,Less,Utilitarian,Utilitarian,More,Less,0.0,4,1,0,Mobile,0.0,0.0,RUS,34.0,bachelor,female,5000,0.74,0.5,4
tfezywFuZpucm7ayv,1538838776_1681942109900893.0,1681942109900890.0,1,0,0,1,0,Rand,Random,Random,,,,3,2,1,Mobile,0.0,1.0,RUS,34.0,bachelor,female,5000,0.74,0.5,4
urvG3rA5cJw8FeE44,1538838776_1681942109900893.0,1681942109900890.0,8,0,1,0,1,Fat,Fitness,Fitness,Fit,Fat,0.0,2,0,1,Mobile,0.0,1.0,RUS,34.0,bachelor,female,5000,0.74,0.5,4
zJ5izy5Rx4igRiwFr,1538838776_1681942109900893.0,1681942109900890.0,12,0,0,1,0,Less,Utilitarian,Utilitarian,More,Less,0.0,4,1,0,Mobile,0.0,1.0,RUS,34.0,bachelor,female,5000,0.74,0.5,4
5oMofFXRNrDEGvcsv,1551667807_7385846085947111.0,7385846085947110.0,2,0,1,0,0,Less,Utilitarian,Utilitarian,More,Less,0.0,1,4,0,Desktop,1.0,1.0,BLR,20.0,college,female,under5000,0.8,0.0,4
6cacGg8Bfxsi4YcCw,1551667807_7385846085947111.0,7385846085947110.0,3,0,0,0,2,Young,Age,Age,Young,Old,1.0,3,0,0,Desktop,1.0,0.0,BLR,20.0,college,female,under5000,0.8,0.0,4
Cdoox9jWAekv2SrNo,1551667807_7385846085947111.0,7385846085947110.0,8,0,1,0,1,More,Utilitarian,Utilitarian,More,Less,1.0,5,2,1,Desktop,1.0,0.0,BLR,20.0,college,female,under5000,0.8,0.0,4
Fkkap2JPxEudQF89A,1551667807_7385846085947111.0,7385846085947110.0,1,0,0,1,0,Rand,Fitness,Random,,,,1,0,1,Desktop,1.0,1.0,BLR,20.0,college,female,under5000,0.8,0.0,4
WgDSA8cfFyKeZofsw,1551667807_7385846085947111.0,7385846085947110.0,11,0,1,0,2,Young,Age,Age,Young,Old,1.0,2,0,0,Desktop,1.0,0.0,BLR,20.0,college,female,under5000,0.8,0.0,4
Yau4H3SX7jvKBfPGc,1551667807_7385846085947111.0,7385846085947110.0,9,0,0,0,2,Rand,Random,Random,,,,1,0,0,Desktop,1.0,1.0,BLR,20.0,college,female,under5000,0.8,0.0,4
f5HS8bdni4iqANCfQ,1551667807_7385846085947111.0,7385846085947110.0,12,0,1,0,0,High,Social Status,Social Status,High,Low,1.0,2,0,0,Desktop,1.0,1.0,BLR,20.0,college,female,under5000,0.8,0.0,4
fT7nxkN7b6qLHp5xm,1551667807_7385846085947111.0,7385846085947110.0,5,0,1,0,1,Hoomans,Species,Species,Hoomans,Pets,1.0,5,0,1,Desktop,1.0,0.0,BLR,20.0,college,female,under5000,0.8,0.0,4
m4xvSANLJNYXjWWeo,1551667807_7385846085947111.0,7385846085947110.0,10,0,1,0,2,Male,Gender,Gender,Male,Female,1.0,4,0,0,Desktop,1.0,1.0,BLR,20.0,college,female,under5000,0.8,0.0,4
tQyDM3WEQ2s88XNNR,1551667807_7385846085947111.0,7385846085947110.0,13,0,1,0,0,Male,Gender,Gender,Male,Female,1.0,5,0,0,Desktop,1.0,1.0,BLR,20.0,college,female,under5000,0.8,0.0,4
uWfeAMPARCGaZ5E3F,1551667807_7385846085947111.0,7385846085947110.0,4,0,0,1,0,Pets,Species,Species,Hoomans,Pets,0.0,3,0,1,Desktop,1.0,1.0,BLR,20.0,college,female,under5000,0.8,0.0,4
x4udeJgxdSjiqxkao,1551667807_7385846085947111.0,7385846085947110.0,7,0,0,1,0,Fat,Fitness,Fitness,Fit,Fat,0.0,4,0,1,Desktop,1.0,1.0,BLR,20.0,college,female,under5000,0.8,0.0,4
EG3eTK9AXQjz4pGmZ,1592225140_2058006192560877.0,2058006192560880.0,10,0,1,0,2,Rand,Age,Random,,,,1,0,0,Desktop,1.0,0.0,NOR,21.0,high,male,under5000,0.76,0.0,4
HgaDX7RKWjgqyvJK9,1592225140_2058006192560877.0,2058006192560880.0,12,0,0,1,0,High,Social Status,Social Status,High,Low,1.0,3,0,1,Desktop,1.0,0.0,NOR,21.0,high,male,under5000,0.76,0.0,4
TZ9SJBL4bLngCMRnc,1592225140_2058006192560877.0,2058006192560880.0,13,0,0,0,2,Fit,Fitness,Fitness,Fit,Fat,1.0,3,0,0,Desktop,1.0,1.0,NOR,21.0,high,male,under5000,0.76,0.0,4
fr9nnmbqrtYmw6wKD,1592225140_2058006192560877.0,2058006192560880.0,3,0,0,1,0,High,Social Status,Social Status,High,Low,1.0,4,0,1,Desktop,1.0,0.0,NOR,21.0,high,male,under5000,0.76,0.0,4
gzzCEBLpANzySivw9,1592225140_2058006192560877.0,2058006192560880.0,9,0,0,1,0,Pets,Species,Species,Hoomans,Pets,0.0,2,0,0,Desktop,1.0,1.0,NOR,21.0,high,male,under5000,0.76,0.0,4
sJHL5M4PBNPZSCrjG,1592225140_2058006192560877.0,2058006192560880.0,5,0,0,1,0,Less,Utilitarian,Utilitarian,More,Less,0.0,1,4,0,Desktop,1.0,1.0,NOR,21.0,high,male,under5000,0.76,0.0,4
sKLhbKKGZjrCQuCjT,1592225140_2058006192560877.0,2058006192560880.0,8,0,0,0,2,Male,Gender,Gender,Male,Female,1.0,2,0,0,Desktop,1.0,0.0,NOR,21.0,high,male,under5000,0.76,0.0,4
sXL44BKh6LbCy9nWH,1592225140_2058006192560877.0,2058006192560880.0,1,0,0,1,0,Less,Utilitarian,Utilitarian,More,Less,0.0,4,1,0,Desktop,1.0,1.0,NOR,21.0,high,male,under5000,0.76,0.0,4
thDahkBiNCAkicq9q,1592225140_2058006192560877.0,2058006192560880.0,6,0,1,0,0,Fit,Fitness,Fitness,Fit,Fat,1.0,4,0,1,Desktop,1.0,0.0,NOR,21.0,high,male,under5000,0.76,0.0,4
uaP2QPNCMysn4Me7S,1592225140_2058006192560877.0,2058006192560880.0,7,0,0,0,0,Old,Age,Age,Young,Old,0.0,3,0,0,Desktop,1.0,1.0,NOR,21.0,high,male,under5000,0.76,0.0,4
vgHFSxi9hRPSYxPRP,1592225140_2058006192560877.0,2058006192560880.0,11,0,0,1,0,Female,Gender,Gender,Male,Female,0.0,4,0,1,Desktop,1.0,0.0,NOR,21.0,high,male,under5000,0.76,0.0,4
zbyEkHMEME8w6sdxc,1592225140_2058006192560877.0,2058006192560880.0,2,0,1,0,2,Hoomans,Species,Species,Hoomans,Pets,1.0,1,0,1,Desktop,1.0,0.0,NOR,21.0,high,male,under5000,0.76,0.0,4
zyRj8k52qzWMNaLdw,1592225140_2058006192560877.0,2058006192560880.0,4,0,0,0,1,Rand,Random,Random,,,,3,2,1,Desktop,1.0,1.0,NOR,21.0,high,male,under5000,0.76,0.0,4
2nbLSoRE6TH5Jr5rn,1598367689_1103462329257134.0,1103462329257130.0,1,0,0,1,0,Pets,Species,Species,Hoomans,Pets,0.0,1,0,0,Desktop,0.0,1.0,USA,24.0,bachelor,male,35000,0.74,0.0,4
7hFAPzAwHzThX5T44,1598367689_1103462329257134.0,1103462329257130.0,11,0,0,1,0,More,Utilitarian,Utilitarian,More,Less,1.0,5,4,0,Desktop,0.0,1.0,USA,24.0,bachelor,male,35000,0.74,0.0,4
CbQ8nn5aX3zcvntfD,1598367689_1103462329257134.0,1103462329257130.0,8,0,0,0,1,Old,Age,Age,Young,Old,0.0,5,0,1,Desktop,0.0,0.0,USA,24.0,bachelor,male,35000,0.74,0.0,4
CoeR4qn6nivKJqund,1598367689_1103462329257134.0,1103462329257130.0,12,0,1,0,2,Hoomans,Species,Species,Hoomans,Pets,1.0,5,0,1,Desktop,0.0,1.0,USA,24.0,bachelor,male,35000,0.74,0.0,4
HByzm5ccatXNv9KTe,1598367689_1103462329257134.0,1103462329257130.0,3,0,1,0,0,Fit,Fitness,Fitness,Fit,Fat,1.0,2,0,1,Desktop,0.0,1.0,USA,24.0,bachelor,male,35000,0.74,0.0,4
HmxJq4FQFAWahAgFv,1598367689_1103462329257134.0,1103462329257130.0,13,0,1,0,2,Old,Age,Age,Young,Old,0.0,5,0,0,Desktop,0.0,1.0,USA,24.0,bachelor,male,35000,0.74,0.0,4
RZXq3iSaJN4du7cxE,1598367689_1103462329257134.0,1103462329257130.0,6,0,1,0,0,Female,Gender,Gender,Male,Female,0.0,5,0,1,Desktop,0.0,1.0,USA,24.0,bachelor,male,35000,0.74,0.0,4
c9igqLncWt29PZjFT,1598367689_1103462329257134.0,1103462329257130.0,2,0,1,0,1,Fit,Fitness,Fitness,Fit,Fat,1.0,5,0,0,Desktop,0.0,1.0,USA,24.0,bachelor,male,35000,0.74,0.0,4
fBRoYxRcLQK88Tmsj,1598367689_1103462329257134.0,1103462329257130.0,4,0,0,0,2,Female,Gender,Gender,Male,Female,0.0,3,0,1,Desktop,0.0,1.0,USA,24.0,bachelor,male,35000,0.74,0.0,4
oTWDG72Dfb9ts3ZFY,1598367689_1103462329257134.0,1103462329257130.0,5,0,1,0,1,More,Utilitarian,Utilitarian,More,Less,1.0,5,3,1,Desktop,0.0,0.0,USA,24.0,bachelor,male,35000,0.74,0.0,4
wGer3QtxbEefNfAdH,1598367689_1103462329257134.0,1103462329257130.0,10,0,1,0,2,Rand,Random,Random,,,,2,1,1,Desktop,0.0,1.0,USA,24.0,bachelor,male,35000,0.74,0.0,4
32ET2wDxgy7KwZj29,1732741405_197974601491003.0,197974601491003.0,1,0,1,0,1,Male,Gender,Gender,Male,Female,1.0,2,0,0,Desktop,1.0,1.0,FIN,29.0,graduate,male,35000,0.75,0.0,4
8aus6KXnvdaKq2fr5,1732741405_197974601491003.0,197974601491003.0,3,0,1,0,2,Hoomans,Species,Species,Hoomans,Pets,1.0,5,0,1,Desktop,1.0,1.0,FIN,29.0,graduate,male,35000,0.75,0.0,4
8v3wdm8mjruiEbqAX,1732741405_197974601491003.0,197974601491003.0,11,0,0,1,0,Pets,Species,Species,Hoomans,Pets,0.0,2,0,0,Desktop,1.0,1.0,FIN,29.0,graduate,male,35000,0.75,0.0,4
EDnoQJHTivF5gQdHb,1732741405_197974601491003.0,197974601491003.0,10,0,1,0,1,Fit,Fitness,Fitness,Fit,Fat,1.0,4,0,1,Desktop,1.0,0.0,FIN,29.0,graduate,male,35000,0.75,0.0,4
Ln5qnrcjXDAkh3QqD,1732741405_197974601491003.0,197974601491003.0,13,0,0,0,1,Young,Age,Age,Young,Old,1.0,4,0,1,Desktop,1.0,0.0,FIN,29.0,graduate,male,35000,0.75,0.0,4
fKZFELacsYQZJ2yeg,1732741405_197974601491003.0,197974601491003.0,12,0,1,0,2,Low,Social Status,Social Status,High,Low,0.0,2,0,0,Desktop,1.0,0.0,FIN,29.0,graduate,male,35000,0.75,0.0,4
knyG9upvQ5prvNfRm,1732741405_197974601491003.0,197974601491003.0,2,0,0,0,1,Less,Utilitarian,Utilitarian,More,Less,0.0,4,1,0,Desktop,1.0,0.0,FIN,29.0,graduate,male,35000,0.75,0.0,4
ohivkSBk5W5QQC3T6,1732741405_197974601491003.0,197974601491003.0,5,0,1,0,0,Male,Gender,Gender,Male,Female,1.0,3,0,1,Desktop,1.0,0.0,FIN,29.0,graduate,male,35000,0.75,0.0,4
thmYxQxuaib5TePCQ,1732741405_197974601491003.0,197974601491003.0,8,0,0,1,0,Young,Age,Age,Young,Old,1.0,5,0,1,Desktop,1.0,0.0,FIN,29.0,graduate,male,35000,0.75,0.0,4
ujeywdkjWzuNa9DJq,1732741405_197974601491003.0,197974601491003.0,7,0,0,0,2,More,Utilitarian,Utilitarian,More,Less,1.0,5,3,1,Desktop,1.0,0.0,FIN,29.0,graduate,male,35000,0.75,0.0,4
vBFTPMrZXjbw3Zvvc,1732741405_197974601491003.0,197974601491003.0,4,0,0,1,0,Rand,Random,Random,,,,3,0,0,Desktop,1.0,1.0,FIN,29.0,graduate,male,35000,0.75,0.0,4
xeNNrXsLCMg6ztYus,1732741405_197974601491003.0,197974601491003.0,6,0,0,1,0,Fit,Fitness,Fitness,Fit,Fat,1.0,5,0,1,Desktop,1.0,1.0,FIN,29.0,graduate,male,35000,0.75,0.0,4
G7wLfqBqpZ72euPe5,1740269778_7035709473660124.0,7035709473660120.0,8,0,1,0,1,Female,Gender,Gender,Male,Female,0.0,5,0,1,Desktop,0.0,0.0,CAN,29.0,graduate,male,35000,0.71,0.5,4
LaBtgDPDDsvXqifTj,1740269778_7035709473660124.0,7035709473660120.0,3,0,0,1,0,Less,Utilitarian,Utilitarian,More,Less,0.0,2,3,1,Desktop,0.0,1.0,CAN,29.0,graduate,male,35000,0.71,0.5,4
LzcufPP6LhHZm2AfT,1740269778_7035709473660124.0,7035709473660120.0,9,0,0,1,0,Rand,Fitness,Random,,,,2,0,0,Desktop,0.0,0.0,CAN,29.0,graduate,male,35000,0.71,0.5,4
RfLCBaukYhnPiqbTL,1740269778_7035709473660124.0,7035709473660120.0,6,0,1,0,2,Female,Gender,Gender,Male,Female,0.0,5,0,0,Desktop,0.0,1.0,CAN,29.0,graduate,male,35000,0.71,0.5,4
RqxfELwgyQ2gyPCX4,1740269778_7035709473660124.0,7035709473660120.0,1,0,1,0,1,Hoomans,Species,Species,Hoomans,Pets,1.0,1,0,1,Desktop,1.0,1.0,CAN,29.0,graduate,male,35000,0.71,0.5,4
SBMMx3ihexjfP5Hq6,1740269778_7035709473660124.0,7035709473660120.0,7,0,1,0,0,Old,Age,Age,Young,Old,0.0,1,0,1,Desktop,0.0,1.0,CAN,29.0,graduate,male,35000,0.71,0.5,4
WSKM9rBKxY5MgMioE,1740269778_7035709473660124.0,7035709473660120.0,4,0,0,0,0,Fat,Fitness,Fitness,Fit,Fat,0.0,1,0,1,Desktop,0.0,0.0,CAN,29.0,graduate,male,35000,0.71,0.5,4
dxrtK8K2avLMYNwdd,1740269778_7035709473660124.0,7035709473660120.0,11,0,0,0,1,Hoomans,Species,Species,Hoomans,Pets,1.0,4,0,1,Desktop,0.0,1.0,CAN,29.0,graduate,male,35000,0.71,0.5,4
eTE7pirbuEcoW3ecu,1740269778_7035709473660124.0,7035709473660120.0,12,0,0,0,0,High,Social Status,Social Status,High,Low,1.0,1,0,1,Desktop,0.0,0.0,CAN,29.0,graduate,male,35000,0.71,0.5,4
